,id,AspectTerms,A_start,A_end,OpinionTerms,O_start,O_end,Categories,Polarities,text
5356,2594,上妆效果,7,11,很好,11,13,功效,正面,味道挺好闻的，上妆效果很好
5357,2595,_, , ,挺好用,0,3,整体,正面,挺好用，和在店里买的一样
5358,2596,_, , ,很不错,11,14,整体,正面,买给婆婆用的 ，婆婆说很不错， 下次还会回购
5359,2597,_, , ,非常好用,0,4,整体,正面,非常好用，祝店家生意兴隆。
5360,2598,_, , ,很好用,3,6,整体,正面,隔离霜很好用，用起来不干，老牌子值得信赖
5361,2598,_, , ,不干,10,12,使用体验,正面,隔离霜很好用，用起来不干，老牌子值得信赖
5362,2599,_, , ,还行,5,7,整体,正面,用了几瓶了还行
5363,2600,_, , ,非常喜欢,13,17,整体,正面,***的商品包装的非常好，非常喜欢喜欢，谢谢老板。
5364,2600,包装,6,8,非常好,9,12,包装,正面,***的商品包装的非常好，非常喜欢喜欢，谢谢老板。
5365,2601,_, , ,还可以,8,11,整体,正面,给老婆买的，好像还可以
5366,2602,_, , ,好评,6,8,整体,正面,收到还没用，好评先
5367,2603,_, , ,是正品,8,11,真伪,正面,还可以，查了一下是正品，第一次用起来感觉吸收不是很好，不知道是不是跟个**肤有关系。总的来说还行吧！
5368,2603,_, , ,吸收不是很好,20,26,使用体验,负面,还可以，查了一下是正品，第一次用起来感觉吸收不是很好，不知道是不是跟个**肤有关系。总的来说还行吧！
5369,2603,_, , ,还行,46,48,整体,正面,还可以，查了一下是正品，第一次用起来感觉吸收不是很好，不知道是不是跟个**肤有关系。总的来说还行吧！
5370,2604,形状,3,5,不规整,6,9,尺寸,负面,垃圾，形状都不规整，往脸上贴呢还是糊呢
5371,2605,_, , ,长痘,18,20,使用体验,负面,个人敏感肌肤痘质皮肤 用完感觉第二天长痘  补水没有太大感觉  毕竟价格在  仅供参考
5372,2605,补水,22,24,没有太大感觉,24,30,功效,负面,个人敏感肌肤痘质皮肤 用完感觉第二天长痘  补水没有太大感觉  毕竟价格在  仅供参考
5373,2606,_, , ,挺好的,0,3,整体,正面,挺好的。不错
5374,2606,_, , ,不错,4,6,整体,正面,挺好的。不错
5375,2607,_, , ,值得信赖,0,4,整体,正面,值得信赖的品牌护肤品
5376,2608,_, , ,还好,0,2,整体,正面,还好吧，就用过一次，就是不知道是不是自己皮肤太干，有点脱皮的感觉，总体还可以的
5377,2608,_, , ,有点脱皮,25,29,使用体验,正面,还好吧，就用过一次，就是不知道是不是自己皮肤太干，有点脱皮的感觉，总体还可以的
5378,2608,_, , ,还可以,35,38,整体,正面,还好吧，就用过一次，就是不知道是不是自己皮肤太干，有点脱皮的感觉，总体还可以的
5379,2609,_, , ,挺好用的,5,9,整体,正面,已经用了，挺好用的
5380,2610,物流,29,31,很快,31,33,物流,正面,一次买了两大盒，可以用两个月了！现在正在敷，很服帖，好用，物流很快
5381,2610,_, , ,好用,26,28,整体,正面,一次买了两大盒，可以用两个月了！现在正在敷，很服帖，好用，物流很快
5382,2610,_, , ,很服帖,22,25,使用体验,正面,一次买了两大盒，可以用两个月了！现在正在敷，很服帖，好用，物流很快
5383,2611,到货,0,2,很快,2,4,物流,正面,到货很快 ，用着很显白，很好！
5384,2611,_, , ,很显白,8,11,功效,正面,到货很快 ，用着很显白，很好！
5385,2611,_, , ,很好,12,14,整体,正面,到货很快 ，用着很显白，很好！
5386,2612,_, , ,好用,6,8,整体,正面,***的面膜好用还不贵，喜欢用***的护肤品
5387,2612,_, , ,不贵,9,11,价格,正面,***的面膜好用还不贵，喜欢用***的护肤品
5388,2613,_, , ,好划算,7,10,价格,正面,一次买了超多，好划算，
5389,2614,_, , ,太好用了,2,6,整体,正面,面膜太好用了  超喜欢 又实惠
5390,2614,_, , ,超喜欢,8,11,整体,正面,面膜太好用了  超喜欢 又实惠
5391,2614,_, , ,实惠,13,15,价格,正面,面膜太好用了  超喜欢 又实惠
5392,2615,_, , ,很服帖,4,7,使用体验,正面,面膜真的很服帖。非常喜欢呢！还想买。
5393,2615,_, , ,非常喜欢,8,12,整体,正面,面膜真的很服帖。非常喜欢呢！还想买。
5394,2616,价位,9,11,合适,11,13,价格,正面,还没用呢，就是看着价位合适，先屯点
5395,2617,_, , ,挺好的,0,3,整体,正面,挺好的，，，，
5396,2618,_, , ,物美价廉,0,4,价格,正面,物美价廉，但是比双11贵，不能保价
5397,2619,性价比,30,33,高,33,34,价格,正面,以前一直是在实体店买的，这次网购跟实体店质量差不多，蛮好用，性价比高
5398,2619,_, , ,差不多,22,25,整体,正面,以前一直是在实体店买的，这次网购跟实体店质量差不多，蛮好用，性价比高
5399,2619,_, , ,蛮好用,26,29,整体,正面,以前一直是在实体店买的，这次网购跟实体店质量差不多，蛮好用，性价比高
5400,2620,_, , ,挺好的,5,8,整体,正面,以前用过，挺好的，还送了一瓶霜
5401,2621,_, , ,还不错,2,5,整体,正面,用着还不错，泡沫很丰富，洗完不紧绷，很适合
5402,2621,泡沫,6,8,很丰富,8,11,使用体验,正面,用着还不错，泡沫很丰富，洗完不紧绷，很适合
5403,2621,_, , ,不紧绷,14,17,使用体验,正面,用着还不错，泡沫很丰富，洗完不紧绷，很适合
5404,2621,_, , ,很适合,18,21,整体,正面,用着还不错，泡沫很丰富，洗完不紧绷，很适合
5405,2622,_, , ,特别滋润,13,17,使用体验,正面,老品牌，质量好值得拥有！水特别滋润！
5406,2623,精华,0,2,太少,2,4,成分,负面,精华太少啦
5407,2624,定妆效果,0,4,很好,4,6,功效,正面,定妆效果很好，不卡粉。值得拥有！
5408,2624,_, , ,不卡粉,7,10,使用体验,正面,定妆效果很好，不卡粉。值得拥有！
5409,2625,_, , ,不好用,0,3,整体,负面,不好用 特别油油 尤其是干了以后
5410,2625,_, , ,特别油油,4,8,使用体验,负面,不好用 特别油油 尤其是干了以后
5411,2626,_, , ,很好用,0,3,整体,正面,很好用的一款面膜，妈妈很喜欢，?(???&thinsp
5412,2626,_, , ,很喜欢,11,14,整体,正面,很好用的一款面膜，妈妈很喜欢，?(???&thinsp
5413,2627,包装,0,2,很好,3,5,包装,正面,包装的很好，也很优惠，买了三组
5414,2627,_, , ,很优惠,7,10,价格,正面,包装的很好，也很优惠，买了三组
5415,2628,_, , ,很划算,12,15,价格,正面,很不错满满两大盒买一送一很划算
5416,2629,价位,10,12,_, , ,价格,正面,这个面膜，对得起这个价位，补水真的可以，特别是春季比较干燥，之前起了干皮，现在补水不敢大意！
5417,2629,补水,13,15,真的可以,15,19,功效,正面,这个面膜，对得起这个价位，补水真的可以，特别是春季比较干燥，之前起了干皮，现在补水不敢大意！
5418,2630,活动,24,26,很划来,28,31,价格,正面,这款卸妆水很好用哦  轻轻一擦就掉了，很干净。做活动买的很划来。
5419,2630,_, , ,很好用,5,8,整体,正面,这款卸妆水很好用哦  轻轻一擦就掉了，很干净。做活动买的很划来。
5420,2630,_, , ,很干净,19,22,功效,正面,这款卸妆水很好用哦  轻轻一擦就掉了，很干净。做活动买的很划来。
5421,2631,_, , ,不错,2,4,整体,正面,感觉不错，去污力强
5422,2631,去污力,5,8,强,8,9,功效,正面,感觉不错，去污力强
5423,2632,泡沫,4,6,过于多了,6,10,使用体验,负面,对我来说泡沫过于多了，不过质地很温和，洗完之后很舒服
5424,2632,质地,13,15,很温和,15,18,使用体验,正面,对我来说泡沫过于多了，不过质地很温和，洗完之后很舒服
5425,2632,_, , ,很舒服,23,26,使用体验,正面,对我来说泡沫过于多了，不过质地很温和，洗完之后很舒服
5426,2633,_, , ,还行吧,0,3,整体,正面,还行吧、是按压头、不会很浪费、或者步步小弄倒也不会倒掉
5427,2634,活动,7,9,炒鸡划算,11,15,价格,正面,碰到买一送一的活动感觉炒鸡划算的！不知道用了会不会过敏，然后一直很支持***这个牌子
5428,2634,_, , ,会不会过敏,22,27,使用体验,中性,碰到买一送一的活动感觉炒鸡划算的！不知道用了会不会过敏，然后一直很支持***这个牌子
5429,2635,活动,23,25,_, , ,价格,正面,春节的时候没了，  买了一盒好贵哦。  现在有活动，赶紧买买买！！！
5430,2636,快递小哥服务,0,6,好,6,7,物流,正面,快递小哥服务好，速度也快，唯一不好就是商家，上面写的替换装送两个结果只有一个，差评，简直欺骗顾客。
5431,2636,速度,8,10,快,11,12,物流,正面,快递小哥服务好，速度也快，唯一不好就是商家，上面写的替换装送两个结果只有一个，差评，简直欺骗顾客。
5432,2636,_, , ,欺骗顾客,44,48,整体,负面,快递小哥服务好，速度也快，唯一不好就是商家，上面写的替换装送两个结果只有一个，差评，简直欺骗顾客。
5433,2636,_, , ,差评,39,41,整体,负面,快递小哥服务好，速度也快，唯一不好就是商家，上面写的替换装送两个结果只有一个，差评，简直欺骗顾客。
5434,2637,物流,9,11,很快,11,13,物流,正面,挺不错的，很划算，物流很快
5435,2637,_, , ,挺不错的,0,4,整体,正面,挺不错的，很划算，物流很快
5436,2637,_, , ,很划算,5,8,价格,正面,挺不错的，很划算，物流很快
5437,2638,精华液,10,13,多,13,14,成分,正面,面膜用了才来评价的，精华液多，用后皮肤滋润。挺好的宝贝，是真品。
5438,2638,_, , ,是真品,28,31,真伪,正面,面膜用了才来评价的，精华液多，用后皮肤滋润。挺好的宝贝，是真品。
5439,2638,_, , ,滋润,19,21,使用体验,正面,面膜用了才来评价的，精华液多，用后皮肤滋润。挺好的宝贝，是真品。
5440,2638,_, , ,挺好的,22,25,整体,正面,面膜用了才来评价的，精华液多，用后皮肤滋润。挺好的宝贝，是真品。
5441,2639,物流,3,5,比较快,5,8,物流,正面,双11物流比较快，去年买的刚打开有点淡淡的味道。快用完的时候，味道就不一样了，不是很好闻。
5442,2639,味道,21,23,淡淡的,18,21,气味,正面,双11物流比较快，去年买的刚打开有点淡淡的味道。快用完的时候，味道就不一样了，不是很好闻。
5443,2640,保质期,4,7,到期,21,23,新鲜度,负面,网页写的保质期四年，拿到手一看明年十一月就到期了。
5444,2641,味道,7,9,很好闻,9,12,气味,正面,送给妈妈的，说味道很好闻，我也不太懂，应该不错的！
5445,2641,_, , ,不错,21,23,整体,正面,送给妈妈的，说味道很好闻，我也不太懂，应该不错的！
5446,2642,_, , ,好评,9,11,整体,正面,免费送的，当然给个好评
5447,2643,_, , ,好用,0,2,整体,正面,好用  颜值也高不错
5448,2643,颜值,4,6,高,7,8,包装,正面,好用  颜值也高不错
5449,2643,_, , ,不错,8,10,整体,正面,好用  颜值也高不错
5450,2644,补水效果,15,19,很好,19,21,功效,正面,一直都是用的这个牌子的护肤品，补水效果很好呢，
5451,2645,_, , ,挺好的,0,3,整体,正面,挺好的，以前的BB都比较干燥，这个就质地挺保湿的那种。而且很好闻，持久度也还行吧，对于学生党挺友好的
5452,2645,_, , ,挺保湿的,20,24,功效,正面,挺好的，以前的BB都比较干燥，这个就质地挺保湿的那种。而且很好闻，持久度也还行吧，对于学生党挺友好的
5453,2645,_, , ,很好闻,29,32,气味,正面,挺好的，以前的BB都比较干燥，这个就质地挺保湿的那种。而且很好闻，持久度也还行吧，对于学生党挺友好的
5454,2645,持久度,33,36,还行,37,39,使用体验,正面,挺好的，以前的BB都比较干燥，这个就质地挺保湿的那种。而且很好闻，持久度也还行吧，对于学生党挺友好的
5455,2646,_, , ,滋润,0,2,使用体验,正面,滋润不干，很好用，可惜还没用多少天，发现怀孕了，只能先停了
5456,2646,_, , ,很好用,5,8,整体,正面,滋润不干，很好用，可惜还没用多少天，发现怀孕了，只能先停了
5457,2646,_, , ,不干,2,4,使用体验,正面,滋润不干，很好用，可惜还没用多少天，发现怀孕了，只能先停了
5458,2647,_, , ,不错,0,2,整体,正面,不错哦，还送面膜，昨天收到类今天早上用了一下特别湿润
5459,2647,_, , ,特别湿润,22,26,使用体验,正面,不错哦，还送面膜，昨天收到类今天早上用了一下特别湿润
5460,2648,性价比,8,11,很高,11,13,价格,正面,很好用，好推开，性价比很高，送了我面膜，面膜也很好用
5461,2648,_, , ,好推开,4,7,使用体验,正面,很好用，好推开，性价比很高，送了我面膜，面膜也很好用
5462,2648,_, , ,很好用,0,3,整体,正面,很好用，好推开，性价比很高，送了我面膜，面膜也很好用
5463,2649,包装,0,2,很好,2,4,包装,正面,包装很好，物流也快。很满意
5464,2649,物流,5,7,也快,7,9,物流,正面,包装很好，物流也快。很满意
5465,2649,_, , ,很满意,10,13,整体,正面,包装很好，物流也快。很满意
5466,2650,_, , ,很好用,0,3,整体,正面,很好用，味道也好闻，送了赠品，特别棒！！！速度速度，是最重要的！！
5467,2650,味道,4,6,好闻,7,9,气味,正面,很好用，味道也好闻，送了赠品，特别棒！！！速度速度，是最重要的！！
5468,2650,赠品,12,14,_, , ,价格,正面,很好用，味道也好闻，送了赠品，特别棒！！！速度速度，是最重要的！！
5469,2650,速度,23,25,_, , ,物流,正面,很好用，味道也好闻，送了赠品，特别棒！！！速度速度，是最重要的！！
5470,2651,味道,9,11,不浓重,12,15,气味,正面,还不错，比较好用，味道也不浓重，不卡粉。
5471,2651,_, , ,还不错,0,3,整体,正面,还不错，比较好用，味道也不浓重，不卡粉。
5472,2651,_, , ,比较好用,4,8,整体,正面,还不错，比较好用，味道也不浓重，不卡粉。
5473,2651,_, , ,不卡粉,16,19,使用体验,正面,还不错，比较好用，味道也不浓重，不卡粉。
5474,2652,_, , ,很好,2,4,整体,正面,宝贝很好，买一送一 性价比高
